Label,MaterialGroup,ClassIdx,Density,VoidFraction,NumVoids,Mass,Seed,RSSI_Low_RX01,RSSI_Low_RX02,RSSI_Low_RX03,RSSI_Low_RX04,RSSI_Low_RX05,RSSI_Low_RX06,RSSI_Low_RX07,RSSI_Low_RX08,RSSI_Low_RX09,RSSI_Low_RX10,RSSI_Low_RX11,RSSI_Low_RX12,RSSI_Low_RX13,RSSI_Low_RX14,RSSI_Low_RX15,RSSI_Low_RX16,RSSI_High_RX01,RSSI_High_RX02,RSSI_High_RX03,RSSI_High_RX04,RSSI_High_RX05,RSSI_High_RX06,RSSI_High_RX07,RSSI_High_RX08,RSSI_High_RX09,RSSI_High_RX10,RSSI_High_RX11,RSSI_High_RX12,RSSI_High_RX13,RSSI_High_RX14,RSSI_High_RX15,RSSI_High_RX16
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123923,-35.9069704430205,-37.44271722915,-37.3591655684093,-35.8770365626961,-37.3959177223243,-36.3706426888004,-36.4290289620043,-37.4720368527385,-37.283219970436,-36.4691950931417,-36.3472012909235,-37.4428514193228,-35.8537073482579,-37.4380259203742,-37.3387518813881,-35.8709842705162,-31.5876517009584,-33.0206782702586,-33.0717525016862,-31.5812227204818,-33.0237716759741,-32.1707063935139,-32.0783536123498,-33.0522609418713,-32.9990732605101,-32.095237663709,-32.1620157622757,-33.0846495741975,-31.454003639545,-33.1303272643083,-33.084528133668,-31.5345933754943
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123924,-34.8641288527151,-36.3178658502905,-36.1881460455723,-34.6476274713868,-36.2789926214971,-35.1849516936182,-35.3351266361653,-36.2364772717232,-36.3146196375251,-35.2797683901145,-35.2458406097487,-36.2571693444589,-34.7753549149132,-36.2026871958683,-36.2111193418987,-34.7550112728379,-30.9406456520598,-32.4531619262234,-32.416685597662,-30.956433748591,-32.4128942541193,-31.4980182908982,-31.4195943477419,-32.4224718827144,-32.3686799535714,-31.4412995425543,-31.4997776982748,-32.4441672253661,-30.876137522663,-32.4784346848996,-32.4248415917285,-30.951915091279
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123925,-35.4800419500998,-36.8254760258013,-36.9116954131799,-35.3713596814173,-36.8952210928394,-35.9407471996118,-35.8874082806616,-36.9221910664471,-36.880295782103,-35.9772184649669,-36.0165532078707,-37.0182196663611,-35.4174734362192,-36.9859680670201,-36.9016064047335,-35.5100636603851,-32.2314817023008,-33.7257274944795,-33.809451267983,-32.3211413666959,-33.743962735016,-32.7724239547531,-32.8675031773921,-33.8033862152138,-33.8039028038713,-32.784977986766,-32.7499725776592,-33.7859928047144,-32.2281914147996,-33.7877981899444,-33.8137194271393,-32.3228908048056
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123926,-36.4688797114293,-37.9761476703848,-38.0207467905311,-36.4437949602711,-38.0479679351869,-36.9351817238817,-36.9524906890843,-37.9248237622117,-37.9959453742098,-37.0129396242879,-36.9709089039059,-37.9154271407676,-36.4787635342281,-38.0174679360755,-38.0348244266834,-36.3349774829892,-30.7557402452399,-32.2617642821363,-32.3572239608563,-30.7258078066258,-32.2331511359678,-31.3308971099842,-31.2438107341129,-32.2398324445911,-32.2795235377704,-31.243977948723,-31.2880654817552,-32.2398274462714,-30.6551576944234,-32.329881070059,-32.2687650849972,-30.6983107738491
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123927,-36.3489299711802,-37.9707065618597,-37.9491651053138,-36.398588552035,-37.9440919491013,-36.897366683056,-36.9404995676103,-38.0243516330441,-37.9287069488732,-36.8609845975396,-37.0288401929963,-37.932341254216,-36.3793711372241,-37.921330802067,-37.9174325210711,-36.335739275219,-31.5863781082701,-33.0398690612932,-33.0435071315448,-31.5185987415642,-33.085071927618,-32.0936455322852,-32.0408500512824,-33.1851235982992,-33.199497602991,-32.0989244153455,-32.1321713462281,-33.1837073914824,-31.566366224024,-33.1098239380475,-33.2054328221822,-31.625264360021
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123928,-35.055554464152,-36.4404161580914,-36.4670823075479,-34.9096283220612,-36.4666778387514,-35.4489537667638,-35.4520510082737,-36.4353831507865,-36.5457921450231,-35.4714949743742,-35.4738671518123,-36.5194262816929,-35.0795387306225,-36.5477004146417,-36.4587268328274,-34.994240150894,-32.5173782986674,-33.8578704596029,-33.9905034393742,-32.3962896831911,-33.8611190712856,-32.9196368558411,-32.8887145385802,-33.9352325188109,-33.832274677277,-32.8808691976497,-32.946038050477,-33.9293312013984,-32.4772580923762,-33.9783902832776,-33.9059179038502,-32.5549693577354
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123929,-35.9868841850817,-37.4723730111682,-37.3677932760282,-35.9435791625477,-37.5068680167052,-36.5161186312678,-36.5006682829338,-37.4322247259936,-37.3660208251415,-36.5299390696515,-36.5446982264287,-37.4825343311969,-35.8734493932854,-37.4880634107213,-37.4218826617205,-35.9402695457106,-30.7758760076088,-32.4052876354201,-32.3755102943386,-30.8384016524796,-32.2960377666996,-31.4442181634191,-31.4102376900103,-32.4164703718681,-32.3729679234864,-31.427806925788,-31.330348972347,-32.410270872733,-30.854740795631,-32.2525208844249,-32.3075649629899,-30.9010680096986
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123930,-36.3169277699588,-37.7912718898527,-37.9288911526556,-36.181547455119,-37.8166041845569,-36.7432229170061,-36.7793387450186,-37.9208783472745,-37.8647928369656,-36.7966199989893,-36.7284603429747,-37.8524470126188,-36.2898113455755,-37.8325996330323,-37.7981735360653,-36.280021999961,-30.6075358039331,-32.233600172418,-32.1478538130405,-30.572891992441,-32.1616402263299,-31.1364442061552,-31.1857360200291,-32.1405114479949,-32.0987107028157,-31.125242272053,-31.0850136549296,-32.2023484105215,-30.5154372100077,-32.1502087939102,-32.1420740803392,-30.6442935437131
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123931,-36.0808087142818,-37.6010103363547,-37.6372294863006,-36.1982520848183,-37.5542383103697,-36.5860404488651,-36.658187546675,-37.470156378301,-37.5293350891843,-36.6609832854798,-36.668338174926,-37.5504840060117,-36.1665769044524,-37.673748503894,-37.6223897459575,-36.0836414809217,-31.6208655975339,-33.1065230204214,-33.1219277761979,-31.6658330592711,-33.1053680769789,-32.1668531881918,-32.209438540919,-33.1925620277433,-33.1740754883668,-32.172120770261,-32.2114175419528,-33.1594033977909,-31.6966759566084,-33.1567037202164,-33.1400976663576,-31.6581994027118
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123932,-35.1951578955582,-36.607409101349,-36.6989884846453,-35.1954278778789,-36.7582607889773,-35.7212880887175,-35.6196792871666,-36.562175683053,-36.6830101802876,-35.6136107148113,-35.7256216731212,-36.6460686754151,-35.2183045554956,-36.7364968179529,-36.7334572903616,-35.1139261728961,-30.7111564846446,-32.2899707456581,-32.2342663156455,-30.7763396617845,-32.2456465807911,-31.1569577788961,-31.1745570589081,-32.2506317547805,-32.2770917128165,-31.1962399246182,-31.2613211353573,-32.247465230168,-30.747746123863,-32.2429232500761,-32.3029343833506,-30.7825681609823
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123933,-34.9540405051181,-36.5647628794195,-36.5679766303051,-35.0137782916252,-36.6193715765901,-35.5814181863029,-35.6196193655212,-36.6185391668337,-36.6889416804344,-35.5908671753169,-35.5086013810664,-36.6466668745447,-34.9305953853568,-36.5815539456643,-36.610465269194,-35.0844624218125,-32.3275723626868,-33.9270833371982,-33.9389154963277,-32.3959104711374,-33.8966913606795,-32.9121337977469,-32.9159142187438,-33.9307030409153,-33.9270629877823,-32.9702169530882,-32.9105371592537,-33.9993459091513,-32.3794758734448,-33.9456296075198,-33.9707588101437,-32.3603061353623
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123934,-35.6554144192067,-37.0566340532763,-37.1324145833403,-35.6369391843854,-37.1486653872341,-36.1726690358896,-36.2073240985143,-37.0441580978961,-37.1592993545214,-36.2040155743892,-36.2528074691296,-37.1110379734927,-35.5961234196401,-37.1358183777908,-37.1286709470759,-35.6186437378968,-32.098938537385,-33.5603713612101,-33.5791445006111,-31.9626526415703,-33.4362017907919,-32.6201360198725,-32.5944432193383,-33.4956381123885,-33.5502329642201,-32.5522857575053,-32.5416533080283,-33.5899957842477,-31.9448418720403,-33.5704751778041,-33.4144572892078,-32.0180471272692
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123935,-35.3834763295051,-36.9792072813915,-36.8813676175348,-35.4627175658711,-36.9317071814308,-35.9595348130758,-35.87826520028,-36.9271329105263,-37.031005126962,-35.9427690860688,-35.9844914963305,-36.9863187106247,-35.4902263060768,-36.9008645137459,-37.0437662019816,-35.4452501155305,-31.5168628934276,-33.0851946510837,-33.0354930649678,-31.5466208463975,-32.9634647771593,-32.1448561914492,-32.0352396362392,-32.9349264783417,-32.9809393556315,-32.0803317082905,-31.9545857072888,-32.9574458809099,-31.563032995122,-32.977381453441,-33.0140847593516,-31.5129732436365
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123936,-35.8740936146717,-37.3398016213637,-37.4275597200235,-35.7938109895778,-37.3590008014502,-36.3800090144813,-36.3673138820911,-37.2334178044606,-37.446190776521,-36.3708344045941,-36.3862371254267,-37.2293457843093,-35.8442249910164,-37.2779616432902,-37.3764934918449,-35.7663321443354,-31.8403324141904,-33.3134240762097,-33.4434955900519,-31.8263714177583,-33.3686515586383,-32.3819168436154,-32.3679073925441,-33.349151792699,-33.3624589556196,-32.3749746832478,-32.3354076296435,-33.3062156111886,-31.7408022567063,-33.271939300483,-33.4153908381245,-31.7258862576972
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123937,-36.2478175176494,-37.7396820621539,-37.6728669733242,-36.2154249430249,-37.6756155658582,-36.7465308701984,-36.7427101564513,-37.7370533769666,-37.6621896861138,-36.628681876075,-36.6912400963331,-37.6817879318946,-36.2034917417788,-37.8189626103141,-37.8055815522715,-36.3664448407224,-30.6413742660759,-32.114159411059,-32.0694458435949,-30.6847777160988,-32.1274186833902,-31.0669670460817,-31.1365038679113,-32.1247861778629,-32.1089469851888,-31.1359225158579,-31.1366682854712,-32.1233495321314,-30.6209866853723,-32.2257259782433,-32.1253858474921,-30.5986360721762
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123938,-35.1804027212449,-36.829200450945,-36.8600242461261,-35.2993829351298,-36.9026653204335,-35.8251617448853,-35.8607199868876,-36.8310976190231,-36.7966141059698,-35.7789550638821,-35.8182838566168,-36.8025617369676,-35.3165253260695,-36.7947511296126,-36.8380545005001,-35.3236789885769,-30.6948850748687,-32.2081680016507,-32.2714818883404,-30.7065510525063,-32.2456630375526,-31.2474425492864,-31.3429523844007,-32.1612313320224,-32.2399958995805,-31.2282013319885,-31.1422530013932,-32.2522627412671,-30.8053943878202,-32.1414118849604,-32.3176928038418,-30.7267053147938
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123939,-35.9256479078014,-37.6014214240682,-37.5851231694288,-35.9495097099711,-37.5861743145169,-36.5266528331379,-36.5291799164695,-37.5335787845705,-37.5516163462155,-36.5367746733364,-36.5848847456823,-37.5377233110652,-35.9656958098074,-37.6055939992454,-37.5921282997056,-35.975183230453,-32.3154669880826,-33.7154289856244,-33.8146924026496,-32.1052801808249,-33.8410828404433,-32.7574105448279,-32.7892334029075,-33.7799216516815,-33.688096415187,-32.6426782386904,-32.7179032102958,-33.7668263095106,-32.201953325169,-33.818149757672,-33.7112602441636,-32.1044940276112
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123940,-35.2795910493547,-36.8460407722061,-36.940617672785,-35.2945208123562,-36.8344219981483,-35.8041400562336,-35.789682481834,-36.8335422272444,-36.8713321804519,-35.7324614612135,-35.7682756321682,-36.7843187260938,-35.3050690514498,-36.8677170470095,-36.8482760805941,-35.3360699340484,-31.9610941446372,-33.459177462658,-33.4913538664579,-31.8610146783991,-33.6160643520568,-32.376505853685,-32.4095604840535,-33.4796796487478,-33.5004803430687,-32.3727245909607,-32.5176870668939,-33.4979324431452,-31.9099051609353,-33.5681741714295,-33.4021633415722,-31.8878088699332
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123941,-35.6126387910244,-37.3020194255981,-37.327061785937,-35.7123549411891,-37.2800238949307,-36.1999028838538,-36.1496900703857,-37.2516333166962,-37.2334341652984,-36.1926367430985,-36.2346576774904,-37.2343056307041,-35.6531667464782,-37.348310429696,-37.2480802674792,-35.7860821576044,-30.9136360238645,-32.6324121588632,-32.5460953915855,-30.9558062394129,-32.6247014949368,-31.5238252509697,-31.5580320531603,-32.6181090253755,-32.4999206033935,-31.5059621178147,-31.4870097102966,-32.4913905153064,-30.9707888981756,-32.5738797528515,-32.5642303905148,-30.931354706815
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123942,-34.8069510276505,-36.3554346955861,-36.413176704451,-34.7961881787153,-36.3201739785655,-35.3176867799373,-35.3646401677961,-36.3968687150227,-36.3493735394904,-35.2386738246289,-35.2864288912022,-36.3711320771252,-34.8908048402401,-36.3067323794625,-36.388700460819,-34.8763722358605,-32.5956888521103,-34.0979210904847,-34.1101136557507,-32.6529181460117,-34.1303795100637,-33.0544464596569,-33.057775681465,-34.2092986679549,-34.1067776440746,-33.0784609318777,-33.0544616677715,-34.2054964826235,-32.6214994024799,-34.2268150229338,-34.1008404465767,-32.5336328512044
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123943,-34.6875692455093,-36.2648745312601,-36.2518220686197,-34.712848791074,-36.2998791216198,-35.2936884973967,-35.2615006871114,-36.2684348717834,-36.2497444643187,-35.3445880835037,-35.2235767537185,-36.2997644064833,-34.7973695022569,-36.3728837178577,-36.2933722207953,-34.72589312656,-30.7077593402115,-32.273746725708,-32.1953645968054,-30.6848557567449,-32.1942783562865,-31.1502571746667,-31.1574549298887,-32.228087464893,-32.228775272883,-31.1497677558305,-31.0937529807701,-32.2937501926837,-30.6852589999994,-32.1506288250273,-32.3147108623149,-30.6797663767646
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123944,-35.0581083571152,-36.6922079811286,-36.5820791735125,-35.0429696080368,-36.7611848460282,-35.5029563064574,-35.5935301950819,-36.5972563326821,-36.5967525968321,-35.5015355929218,-35.5871318793665,-36.5782385978642,-35.0466597971784,-36.6649612063144,-36.616837827448,-35.0043017646722,-31.6739328865687,-33.378189619654,-33.3023396848259,-31.5813881147498,-33.183750092577,-32.138381087258,-32.1825955350959,-33.2619787533915,-33.3184167637351,-32.1495586181615,-32.1188125176836,-33.2448511110421,-31.5586630907604,-33.2276629865026,-33.1945262499453,-31.6670581112897
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123945,-34.6984954396255,-36.3281243944718,-36.2222583508688,-34.6864605479123,-36.3157122118214,-35.1069159053421,-35.0486187646393,-36.168141951323,-36.1754033055073,-35.2059419560332,-35.09978915781,-36.2695138278702,-34.7042042284704,-36.1966285237232,-36.2408553297395,-34.658065069097,-31.3900940945737,-32.8630570710396,-32.9690282967144,-31.43755440452,-32.8829291465878,-31.8755944675683,-31.8008444107082,-32.9758171950037,-32.9415532905019,-31.8789747142344,-31.8679189137725,-32.8830507260981,-31.4457559745143,-32.8317081682615,-32.9092031538913,-31.2423391696844
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123946,-35.5810689505096,-37.1194990488755,-37.1259928419173,-35.6555216952577,-37.1636487628306,-36.1239750908085,-36.046226345452,-37.1015234382857,-37.061225045376,-36.1554242112299,-36.0729272339395,-37.0417396045356,-35.5841519407819,-37.0449784510755,-37.1671105152696,-35.6101117221955,-32.2439075063004,-33.6901830263708,-33.6331815462548,-32.2332603975173,-33.8446058763242,-32.7591750281704,-32.720404036151,-33.7097710345702,-33.6128396490107,-32.7711755076874,-32.7403079717303,-33.6227208991772,-32.138720998152,-33.6823302146032,-33.7422585941083,-32.2290152001243
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123947,-35.659166415609,-37.3175093133452,-37.2545564172438,-35.7302523689221,-37.3310057885695,-36.1444170049812,-36.2275138523187,-37.2855437535792,-37.2293452192342,-36.23711654771,-36.1107256651575,-37.1495128333175,-35.7113383474901,-37.1525550356392,-37.2058594703634,-35.6518845435884,-32.1444314169557,-33.6823636750949,-33.6581635894943,-32.1482931499254,-33.6266788614959,-32.7153374360837,-32.6952900359156,-33.7681262122469,-33.7530907031539,-32.7047861306886,-32.6695634600683,-33.7047655852212,-32.0320337750602,-33.6949143710821,-33.6893891847884,-32.1271832451365
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123948,-36.1257981012601,-37.7071901318577,-37.6904140187159,-36.0743147723399,-37.7430262780988,-36.6524765922354,-36.7185811693942,-37.7298924749427,-37.677682158586,-36.6005166863619,-36.6010486312697,-37.6086087659361,-36.1646789276826,-37.6753008042409,-37.7444187137717,-36.1474915702394,-31.8511714159481,-33.3517201146093,-33.3787058727555,-31.7958366046503,-33.4611294363254,-32.2336829694796,-32.3957921131142,-33.3405874823844,-33.3845634162209,-32.2247307148672,-32.4030560366956,-33.3823809203644,-31.8232291118387,-33.4192492548253,-33.3815571050627,-31.8543609695618
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123949,-34.9731901783848,-36.4903056275886,-36.5187336243077,-34.9691073032456,-36.4936206608081,-35.4295328456546,-35.4515221958359,-36.6096823158926,-36.4393886760085,-35.5093872251269,-35.600542865577,-36.5649596512934,-34.9813192613991,-36.557954315874,-36.5994304810784,-35.0193844542849,-31.2049124847746,-32.7944586259894,-32.7811718535144,-31.2327285172962,-32.856061403349,-31.7957978229672,-31.7476278113247,-32.8247171504721,-32.8394344016265,-31.7629371934113,-31.7127250178098,-32.7111500903519,-31.3290754868186,-32.8680592682384,-32.9645004017659,-31.3025169355965
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123950,-34.6985861099867,-36.1946967064757,-36.2764599779476,-34.6423898662208,-36.2606326564205,-35.201107271518,-35.3058104578282,-36.2704953811989,-36.2975794651209,-35.1206588397351,-35.1367121260301,-36.2065692821811,-34.687374457509,-36.2043739682373,-36.1757632122011,-34.6520117792194,-31.2713888158658,-32.7347085740159,-32.7992530536789,-31.2216295591242,-32.8338381297322,-31.686248498228,-31.691903863368,-32.8481674268468,-32.7874674224733,-31.7962780277866,-31.7604394047862,-32.841509427121,-31.2213892184083,-32.8183221063974,-32.6636062747866,-31.1857236472604
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123951,-34.8605443020986,-36.4698216337589,-36.5598419959586,-34.8630626482789,-36.5330754057031,-35.5738991554114,-35.4011694969214,-36.4173226334637,-36.519107136195,-35.5144198525035,-35.4197256164119,-36.5197286374636,-34.9742815398377,-36.4237595262931,-36.5279799011804,-34.9706031980654,-30.6575782407532,-32.1314639809255,-32.0839988641507,-30.6455507489369,-32.2530118473038,-31.1879687205857,-31.1565917566561,-32.2254696004771,-32.2507102201093,-31.1276958880613,-31.1518747875951,-32.1790326667885,-30.7094355503027,-32.1360036780886,-32.155502817296,-30.606115762448
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123952,-35.2032174717076,-36.8719109555439,-36.8698679146993,-35.2569174004646,-36.820693665333,-35.8091530930698,-35.7888353997425,-36.8599896061449,-36.8804562885138,-35.8428801131052,-35.8090727795404,-36.8474143900148,-35.2514073837706,-36.8563553115259,-36.8363523728229,-35.2305899503021,-31.957791621003,-33.5827255078276,-33.5598038977071,-31.9417790177372,-33.6516826921544,-32.4676363277386,-32.4383686747599,-33.5736869322865,-33.5690715387995,-32.4587563191673,-32.5379710148792,-33.5406958214585,-32.0172996460226,-33.601093913955,-33.5216603956023,-32.0494991900837
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123953,-36.3359611354659,-37.822710722552,-37.8040915885272,-36.2695897177876,-37.8118641304599,-36.6961033553299,-36.7888159795067,-37.7693271373792,-37.8865882557654,-36.7527178686542,-36.8378655645398,-37.8109823190377,-36.2988021345024,-37.871343211179,-37.7029949799334,-36.3626823904591,-30.8263908767026,-32.3503434874578,-32.4120432959743,-30.8344383544011,-32.4093862052595,-31.3919196021653,-31.3332128131861,-32.406121259974,-32.3989732906897,-31.3042801902325,-31.3181881546493,-32.3716899799215,-30.8352786505528,-32.368307706658,-32.2963579316273,-30.8762657774075
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123954,-36.0625612819022,-37.5179739074449,-37.5257760461912,-35.9597557399868,-37.524295424728,-36.4484728665619,-36.4520135222535,-37.4900011424511,-37.5541757125027,-36.5257477388435,-36.4932552412563,-37.5752511200733,-36.0470904754073,-37.5409897660977,-37.4835069298081,-36.0263545433303,-30.9748079997667,-32.5312606356273,-32.4788363240971,-31.0076068718425,-32.4651282584669,-31.5284852461262,-31.4658238935433,-32.4695565968505,-32.6212103355832,-31.4168191141279,-31.5329140237231,-32.4965315779586,-31.0372890018103,-32.5515825354848,-32.4556200338268,-31.0033863367432
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123955,-36.0133209052028,-37.4849669838186,-37.4156799709768,-35.8821305987851,-37.5023513225875,-36.4699950741281,-36.4380053459743,-37.5134872253713,-37.432568701346,-36.3858081007295,-36.4440787795469,-37.4197208474511,-35.9091494637701,-37.4662371899875,-37.5866974133845,-35.9427661217078,-30.627937106177,-32.367095191601,-32.1419221526859,-30.6828682391682,-32.2888196186406,-31.1218867111186,-31.1406207485093,-32.3205184285719,-32.264164244155,-31.1479581043084,-31.2114977553355,-32.2798261251988,-30.7213314097866,-32.2387221612507,-32.2893345198143,-30.7171696374255
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123956,-34.8701222460137,-36.4927942600985,-36.5357533701449,-34.9511676521541,-36.4803423778234,-35.4379976803305,-35.3792022010146,-36.3686580203495,-36.4724113692824,-35.3948395544774,-35.4755245382888,-36.3586679941148,-34.860754176731,-36.3101433422212,-36.4028700547609,-34.9127563972531,-32.4330500645627,-33.9217155289139,-33.867772727441,-32.4261022604331,-33.9398246082701,-32.7972193028575,-32.8693822455176,-33.8557815002763,-33.7925938515946,-32.9999371372739,-32.9420032560796,-33.8470779789433,-32.3891213979951,-33.8508058482119,-33.9301781321072,-32.3133584611764
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123957,-35.3137633591022,-36.9967638881537,-36.869909867902,-35.4140334040667,-36.9106216140915,-35.7832067063936,-35.8501860593861,-36.839939974388,-36.8805467893821,-35.9036081205697,-35.976661080143,-36.7944260526328,-35.4091646638456,-36.9833319433835,-36.8717423213536,-35.4618035495471,-31.0731090559765,-32.6833265796311,-32.6136643476037,-31.087827291839,-32.6758421996441,-31.6583246650028,-31.7368640381757,-32.6143250047166,-32.565187410464,-31.6515137189065,-31.5990315499763,-32.64090065593,-31.1092739433708,-32.6771037296005,-32.5985787823754,-31.1198549644482
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123958,-35.1721416589598,-36.8047616884095,-36.7326245899205,-35.2418712730635,-36.679730122116,-35.768077264478,-35.7548330560014,-36.717496521912,-36.7213494358049,-35.663087779596,-35.7614610045709,-36.7206846603809,-35.1517248439743,-36.7485489977535,-36.7269032459272,-35.1976886151088,-31.622889495278,-32.9121304866593,-33.0519782360621,-31.5404505471045,-32.9749532925922,-31.8585746241619,-32.0605495618297,-32.9434649261847,-32.9418274591711,-31.911946720635,-31.9388923176205,-32.9006045718371,-31.3849957441995,-32.9371713497654,-32.9702410936938,-31.4791991802215
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123959,-34.8041790791066,-36.5061911184193,-36.4983977267418,-34.9387712232536,-36.4225847493574,-35.4632060777385,-35.3721997496037,-36.4453261131445,-36.5390089272188,-35.4545246390397,-35.380014930395,-36.4155289484635,-34.8848284742688,-36.3999172228679,-36.4067178704165,-34.9334391620182,-32.0194145085394,-33.5595302339508,-33.5775571936976,-31.9861319095999,-33.5572297878237,-32.523708593944,-32.5291166144462,-33.4516225977921,-33.6621047419025,-32.5662815605377,-32.6545785805682,-33.5800256543466,-31.9959693014952,-33.5615528556767,-33.5153016684191,-32.0682384744421
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123960,-35.8262005885802,-37.3252316702279,-37.267722908276,-35.6960072241968,-37.2219243807218,-36.2573483804145,-36.312731147297,-37.2224444363229,-37.281104088387,-36.3353811252432,-36.2578789907367,-37.2554202482221,-35.7491121884132,-37.3068543662137,-37.1830943702007,-35.7202797506622,-32.3067223412119,-33.837959291774,-33.7770998828206,-32.3814772686775,-33.7199362417941,-32.8493112320463,-32.7760230798391,-33.7343771127437,-33.7854374171669,-32.8068938586504,-32.7473214860019,-33.6856938282502,-32.2537157939367,-33.7710873245636,-33.7885196910141,-32.2699959513253
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123961,-35.6312111577461,-37.0735190991126,-37.1192826385638,-35.6716585668642,-37.1528383078267,-36.1027832890168,-36.0505992181162,-37.047047906397,-37.2457411419138,-36.1134319981045,-36.1422850387794,-37.0811813146492,-35.6171585823997,-37.13511064683,-37.0644724533732,-35.6275340225164,-31.1610788536365,-32.5107669352484,-32.6774353593274,-31.1199971949836,-32.5735980496956,-31.7114980708214,-31.6026875731421,-32.7028900718009,-32.6741116385112,-31.6848263056786,-31.6322261958625,-32.5808985742642,-31.084192628985,-32.711586793427,-32.6929548585,-31.0714620323483
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123962,-35.3695017484061,-36.994017243754,-36.8924190855953,-35.3532187126092,-36.9364809948281,-35.942943790946,-35.9349623601481,-36.9385594365669,-36.9314584486976,-35.9232094536922,-35.926175171699,-36.9683532184465,-35.375167953147,-36.803085959972,-36.9990230155802,-35.434534734138,-31.7052978932018,-33.4017936249513,-33.313891187583,-31.7846785327939,-33.4057362597541,-32.3101713571832,-32.3791918347391,-33.4412249302206,-33.4481309001118,-32.2337707322064,-32.3524744827327,-33.3406192604635,-31.7358060516605,-33.3424449455242,-33.2996143889859,-31.8119052925076
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123963,-34.8920348394822,-36.5085000125072,-36.5094692159226,-34.9420650277428,-36.4851701740984,-35.5588077599172,-35.5082310601058,-36.5383427358888,-36.4652495126087,-35.5404234165872,-35.5097044641811,-36.4369947750977,-34.8978449496829,-36.4813456206514,-36.56881630954,-35.1123992757909,-31.233961770563,-32.809775357619,-32.7714275828816,-31.2856587832073,-32.8228207916399,-31.7922791697696,-31.7843632484228,-32.7899779739904,-32.7498896993075,-31.8263806726753,-31.786280455407,-32.7541528416712,-31.3332561237305,-32.6869104351173,-32.7697153054417,-31.34871070954
Cement 1200,cement,5,2.00000476973684,0.0783388157894737,4763,1200,123964,-35.686089083629,-37.2092043032345,-37.2103078669868,-35.6977933288897,-37.2368053906851,-36.2533955583643,-36.2379377892075,-37.265482283768,-37.2738805221948,-36.2020440307351,-36.2093006858576,-37.3110133320219,-35.6728727600183,-37.3288525912347,-37.2919331985647,-35.6573894623821,-31.7791898335312,-33.3265235292258,-33.3051484799617,-31.8317067992211,-33.3925447651386,-32.350033239337,-32.2868091777402,-33.336591705961,-33.389072996134,-32.3024094445102,-32.2969771727111,-33.2178694801794,-31.8254661023539,-33.3707690207643,-33.3779709446871,-31.7741247767018
